site,tag,question_id,accepted_answer_id,answer_count,creation_date,is_answered,last_activity_date,last_edit_date,owner_id,owner_reputation,score,view_count,title,body
security,rsa,205600,nan,3,"2019/03/17, 18:35:19",True,"2020/03/12, 12:43:14",nan,202137,181,8,12976,RSA 4096 vs. ECC Curve 25519,"<p>I want to use GPG to encrypt files before storing them as backup in the cloud. I don't care about interoperability or performance/resource consumption during encryption/decription. I only care about security.</p>

<p>In this case, would RSA 4096 or ECC with Curve 25519 be the better choice? Which one is more secure from today's perspective? Which one will be more secure if quantum computers become a reality? </p>
"
security,rsa,267347,nan,3,"2022/12/28, 13:40:49",True,"2023/01/12, 21:36:07","2022/12/29, 15:12:33",10990,1907,8,1845,What makes chopping RSA payloads into constant size chunks unsafe?,"<p>I am encrypting <strong>chat</strong> messages with RSA thus speed is no issue.</p>
<p>It was working fine before I tried transmitting a long message.
Now I need to cope with the fact RSA is block, instead of stream, based. Easy: chop the bytes into smaller packets.</p>
<p><a href=""https://security.stackexchange.com/a/33445/10990"">But <strong>no</strong>:</a></p>
<blockquote>
<p>[...]splitting the input message into 245-byte chunks and encrypting each of them more or less separately. This is a bad idea because:</p>
<ul>
<li>There can be substantial weaknesses in how the data is split and then rebuilt. There is no well-studied standard for that.[...]</li>
</ul>
<p>-- Thomas Pornin</p>
</blockquote>
<p>The project is only a hobby learning experience stuff. Still, I don't want to learn wrong.</p>
<p>How dangerous is it? What are some simple alternatives?</p>
"
security,rsa,40566,nan,1,"2013/08/13, 15:42:42",True,"2016/09/29, 10:48:31","2016/09/29, 10:48:31",29478,71,7,21777,"Create RSA public, private key pair having numbers generated already","<p>I want to know how to <strong>generate working RSA key pairs</strong>, with the correct syntax.
Let's say I have already generated somehow <strong><em>my numbers</em></strong> for a <strong>512bit</strong> key, which are:</p>

<p>e = <strong>00065537</strong></p>

<p>d = <strong>2a3ff2f501835d7d0f7ccad34265525b0c91f800fc252324e4bb5668392ba55a65d812d658b7065725c259a12115918dbdbbea6cead9225a91c3fcc6b43f1cb3</strong></p>

<p>m = <strong>4bb26cf2e1e1cdbbf78f89a60d5af5cf094a7216f9fe2d0e2288dc14e6005e0b6de46dc38f0e92b8b3281e9f1cf87257fb54bff579907e8a3c114133b74cb815</strong></p>

<p>How I can generate a proper key pair from this? Is there a generator somewhere to automate that?
Best solution for me would be to generate that keypair in javascript that would work here <a href=""https://www.pidder.com/pidcrypt/?page=demo_rsa-encryption"" rel=""nofollow"">https://www.pidder.com/pidcrypt/?page=demo_rsa-encryption</a> with pidcrypt.</p>
"
security,rsa,56685,56688,2,"2014/04/25, 19:16:40",True,"2014/04/25, 19:48:23","2017/03/17, 10:14:38",45454,319,7,4495,"Are RSA 2048, ECDSA, and the SHA uncrackable in the sense that AES-256 is uncrackable?","<p>The answer</p>

<p><a href=""https://security.stackexchange.com/a/25392"">https://security.stackexchange.com/a/25392</a></p>

<p>has seemingly shown that AES-256 will not be directly cracked for at least the next 200 years (unless we manage to harvest the energy output of distant stars). The only available attacks will continue to be indirect attacks like brute-forcing the original password, etc.</p>

<p>Questions:</p>

<ol>
<li><p>I repeat the first question to the above answer that nobody answered: What about quantum computing?</p></li>
<li><p>Does the same hold for RSA 2048 and ECDSA? Will those be cracked (factorable) any time soon? I understand that RSA 1024 will be cracked very soon - is that true?</p></li>
<li><p>What about SHA-1 or SHA-256? Will those be cracked (reversed) any time soon?</p></li>
</ol>

<p>I'm sorry for my cluelessness. I'm essentially trying to understand</p>

<ul>
<li>whether my PGP encrypted emails (RSA 2048)</li>
<li>whether Bitcoin (SHA-256 and ECDSA)</li>
</ul>

<p>will be safe for the next 200 years or so. Bitcoiners especially talk about its money supply after 150 years, so I'm wondering whether there is any basis for their confidence!</p>
"
security,rsa,89976,nan,2,"2015/05/23, 20:18:45",True,"2015/11/21, 00:44:49",nan,nan,nan,7,1950,"Why did browsers deprecate 1024-bit RSA, but retain SHA-1?","<p>I was reading Mozilla's security blog <a href=""https://blog.mozilla.org/security/2014/09/08/phasing-out-certificates-with-1024-bit-rsa-keys/"" rel=""noreferrer"">Phasing out Certificates with 1024-bit RSA Keys</a>. Effectively, some browsers are deprecating 1024-bit RSA for CAs and Subordinate CAs because the certificate must withstand attack for 10 to 30 years.</p>

<p>As far as I know, 1024-bit RSA provides about 80-bits of security due to advances in integer factorization and the number field sieve. 80-bits of security is out of reach of most attackers.</p>

<p>SHA-1 provides about 61-bits of security due to Marc Steven's <a href=""https://marc-stevens.nl/p/hashclash/"" rel=""noreferrer"">HashClash</a>. 61-bits of security is well within the reach of many attackers, especially when compute time is so inexpensive on <a href=""https://aws.amazon.com/ec2/"" rel=""noreferrer"">Amazon's EC2</a> or <a href=""http://docs.openstack.org/developer/nova/"" rel=""noreferrer"">OpenStack's Nova</a>.</p>

<p>Two real life attacks on crypto I am aware are (1) <a href=""https://en.wikipedia.org/wiki/Texas_Instruments_signing_key_controversy"" rel=""noreferrer"">Texas Instruments signing key</a>, which factored a 512-bit key; and (2) <a href=""https://en.wikipedia.org/wiki/Flame_%28malware%29"" rel=""noreferrer"">Flame</a>, which exploited collisions on weak/wounded signing algorithms. From TI, we <em>know</em> the attacker will attempt to factor a key with 60 or so bits of security. And from Flame we <em>know</em> the attacker will attack the digest function when its effective security is around 60 bits or so.</p>

<p>Why did browsers deprecate CAs and Subordinate CAs with 1024-bit RSA, but retain SHA-1?</p>
"
security,rsa,93352,93368,2,"2015/07/07, 15:16:49",True,"2015/07/08, 00:56:59","2017/03/17, 10:14:38",nan,nan,7,1996,Why can I sign but not encrypt?,"<p>-edit- After following a chain of links from this question I see this is similar/duplicate of <a href=""https://security.stackexchange.com/questions/1806/why-should-one-not-use-the-same-asymmetric-key-for-encryption-as-they-do-for-sig"">Why should one not use the same asymmetric key for encryption as they do for signing?</a>  but this question is asking if there is a technical reason why we shouldn't and the linked is less technical and not exclusively to rsa</p>

<p>I may have the wrong understanding. GPG lets you generate a RSA key that is sign only. From my understanding an RSA key is a public and key pair. Signature works by hashing the message and encrypting it with the private key and others decrypts it using the public key. From my understanding if the hash matches what is decrypted than the message is signed.</p>

<p>How can GPG generate a key and sign it but not let me encrypt messages? I believe in another app it suggested you have one key for signing and one key for encryption but there was no reason why. Wouldn't that be confusing because an encrypted message and a signed cleartext would be using different keys and appear to be from a different user?</p>
"
security,rsa,99920,nan,3,"2015/09/09, 16:45:54",True,"2017/06/26, 07:50:51","2015/09/09, 17:38:25",86394,171,7,8427,How to deliver an encrypted message to multiple recipients without revealing keys,"<p>Let's say I have generated a private and a public key. I create a message and encrypt it with the public key. I deliver this encrypted message and a private key to multiple recipients.</p>

<p>Why would I do this?</p>

<p>I want to be able to deliver a message that can only be decrypted. I don't want anyone to be able to encrypt a dummy message and deliver this to all recipients with them assuming it was from me.</p>

<p>I think I am on the right track using RSA - but somehow I need it all in reverse.</p>

<p>Also, if I give people the private key, and I keep the public key safe, am I right in believing that it's possible to generate a new public key just using the private key itself?</p>

<p>Let's take an example of my problem.</p>

<p>I create an encrypted message using my public key:</p>

<pre><code>ajjfjdksdjkdfjfjdjfd
</code></pre>

<p>The end user decrypts it using the private key to:</p>

<pre><code>green:1234:table
</code></pre>

<p>All good so far. The above message and be authenticated very basically checked for the three strings within a <code>:</code>.</p>

<p>However, as these encrypted messages could be from untrusted sources, I want it impossible for any untrusted source to be able to create these messages since they know the simple format. I don't want the key I provide be enough for them to reverse engineer the public key.</p>

<p>I am finding it hard to explain, I am hoping that this can be answered.</p>
"
security,rsa,116356,nan,2,"2016/03/03, 06:09:08",True,"2019/11/22, 07:33:02","2016/03/04, 17:45:22",102984,116,7,16381,CSR with only public key with openssl,"<p>So I have been doing my research and haven't found anything specific enough to my problem. As the question title states, I want to make a CSR with only the public key. 
What I have been able to do is generate a CSR with the information of my choosing along with a new keypair. And then use something like this to force it to use the public key I want when making the certificate. </p>

<pre><code>openssl x509 -req -in mycsr.pem -force_pubkey mypubkey.pem -CA dumyCA.pem -CAkey -dumyCA.pem -out mycert.pem
</code></pre>

<p>After this I take the outputted certificate and change its attributes to associate it with a private key. This all works nicely. The problem with this is that if I were to take the said csr, and submit it to a CA they would return to me a certificate that used the key that was generated when the csr is generate. Thus my question.</p>

<p>EDIT:
So I have a key-pair, but my private key is on an HSM module that doesn't have export capabilities. I am able to get a .pem file of the public key. And after making the certificate with the command I gave I run it through a program that associates it with the private key. So my new question is, using openssl API will I be able to create my own csr? So I can sign it with the private key without having to have it in a file, and associate it with the public key I have.</p>
"
security,rsa,120901,120904,1,"2016/04/19, 01:46:02",True,"2016/04/19, 03:40:03","2016/04/19, 03:07:27",91524,173,7,4539,Are RSA Key Pairs unique?,"<p>I generate RSA key pairs mostly using the following command:</p>

<pre><code>ssh-keygen -t rsa -b 4096 -C ""someemail@hostname.com""
</code></pre>

<p>which produces a public-private RSA key pair. If I run this command again and again I get different key pairs.</p>

<ol>
<li><p>Will all the key pairs that <code>ssh-keygen</code> generates be unique (not taking collision into account at this point)? </p></li>
<li><p>If yes, how does <code>ssh-keygen</code> assure that all key pairs that different people generate at different times are unique and do not end up being the same?</p></li>
<li><p>If no, on what factors does the uniqueness of a key pair depend? Other than key length space, and <a href=""https://en.wikipedia.org/wiki/Pseudorandom_number_generator"">PRNG</a>.</p></li>
</ol>
"
security,rsa,135904,nan,2,"2016/09/05, 08:52:53",True,"2016/09/05, 09:26:22","2016/09/05, 08:56:21",106086,252,7,2447,Split RSA private key into two parts securely,"<p>Let's say I have a RSA key pair: N, E, D, in which N, E are the public part, D is the private part. </p>

<p>I'd like to split the private part into two pieces, D<sub>1</sub> and D<sub>2</sub>, and store them in two different places. Is it secure if I just choose D<sub>1</sub> as a random string (same length as D) and D<sub>2</sub> is calculated as D XOR D<sub>1</sub>?</p>
"
security,rsa,155368,nan,2,"2017/03/31, 02:57:50",True,"2019/08/03, 20:03:00","2017/03/31, 03:27:11",143548,71,7,4049,How does the WhatsApp chat history recovery work together with their encryption mechanism?,"<p>As WhatsApp states: every time a user installs or updates the app, a new key pair would be generated on the user's device. So I assume that the chat history on iCloud which was encrypted by the old public key should not be decrypted and readable.</p>

<p>But, what I found is that: users are still able to recover and read the chat history even though they don't have the old private key (tested by changing to a new device).  </p>

<p>So, how is this achieved by WhatsApp? The private key never goes on the network, and was not even stored on the user's device anymore after updating the app or changing to a new device. How does the chat history recovery work then?</p>
"
security,rsa,166734,166736,3,"2017/08/03, 18:08:40",True,"2017/08/03, 18:25:36",nan,135028,87,7,3862,How secure is ssh key-based authentication,"<p>I have a newly installed (and updated) Centos 7 server I use for testing.</p>

<p>I implemented RSA key based authentication for ssh and set <code>PermitRootLogin</code> to <code>without-password</code></p>

<p>When I logged on this morning I ran <code>netstat -plant</code> and found a couple of established connections on port 22 from China and France.</p>

<p>I find it hard to believe that a 4096 bit rsa key can be cracked within the space of one evening. </p>

<p>Are there any exploits / vulnerabilities that can be used to circumvent key-based authentication with OpenSSH?</p>

<p>Is key-based auth the best option to allow access with SSH? What are the alternatives?</p>
"
security,rsa,44492,nan,3,"2013/10/26, 21:11:47",True,"2013/11/04, 18:50:02","2017/05/23, 09:40:33",30758,161,6,878,Is generating an RSA key with password and then stripping it off more secure than no password at all?,"<p>Some time ago I came across <a href=""https://stackoverflow.com/q/13901578/1338292"">this question</a> on SO; it asks how to remove the passphrase from an existing RSA key using a PHP equivalent to the existing <code>openssl rss</code> command.</p>

<p>I've posted <a href=""https://stackoverflow.com/a/13901692/1338292"">an answer</a> with the solution, but inside the comment thread the OP claimed the following:</p>

<blockquote>
  <p>Encrypted key, which is later decrypted offers way better security than not encrypted at generation. <a href=""https://stackoverflow.com/questions/13901578/php-equivalent-to-openssl-rsa-command/13901692#comment19156312_13901692"">source</a></p>
</blockquote>

<p>To me that sounds like total BS; how could a key become more secure by generating it with a passphrase and then stripping it off?</p>

<p>But perhaps there's a valid reasoning behind this ""fact""?</p>
"
security,rsa,62534,nan,1,"2014/07/06, 00:11:43",True,"2015/09/17, 16:11:29",nan,50463,61,6,3225,How does signing work with Elliptic Curve Crypto?,"<p>So I have read up and have a decent understanding of how the crypto works with Elliptic Curve Cryptography.  I also think I have an understanding of how signing works with things like Elliptic Curve Digital Signature Algorithm (ECDSA).  The certificate and private key on my web server are both 2048 bit RSA keys.  Can I only do RSA signatures because that is what my keys are?  If I can do things like ECDSA, how is the trust chained from my RSA keys to the ECC keys that are used for signing under ECDSA?</p>
"
security,rsa,99777,99794,3,"2015/09/08, 07:01:31",True,"2015/09/08, 10:00:38","2015/09/08, 08:27:16",84062,297,6,1783,Is it safe to use same key pair to encrypt and sign?,"<p>Would it be easier to hack a private key by having multiple encrypted and/or signed messages from the same person than having only encrypted or only signed messages?</p>

<p>Should I use one private key to encrypt and another to sign?</p>
"
security,rsa,118550,118551,1,"2016/03/25, 11:05:26",True,"2016/03/25, 16:59:24","2021/10/07, 03:58:25",92885,561,6,650,Can a device be TLS compliant without RSA?,"<p>Let's consider an embedded device which supports ECC and some symmetric cryptographic primitives but not the RSA algorithm.</p>
<p>Can it be TLS compliant? I think that if the device and the server share a cipher suite which has nothing to do with RSA, then there is no problem.</p>
<p>The <a href=""https://www.rfc-editor.org/rfc/rfc5246#section-9"" rel=""nofollow noreferrer"">RFC 5246</a> makes me doubtful because of this section:</p>
<blockquote>
<ol start=""9"">
<li>Mandatory Cipher Suites</li>
</ol>
<p>In the absence of an application profile standard specifying otherwise,
a TLS-compliant application MUST implement the cipher suite
TLS_RSA_WITH_AES_128_CBC_SHA (see Appendix A.5 for the definition).</p>
</blockquote>
<p>So what should I conclude?</p>
"
security,rsa,272574,272588,2,"2023/10/11, 23:15:13",True,"2023/10/13, 00:08:38","2023/10/11, 23:23:03",298958,163,6,11050,Why do I get the error &quot;dh key too small&quot; when the RSA key is 2048 bits?,"<p>When I try to connect to the site <a href=""https://api-mte.itespp.org"" rel=""noreferrer"">https://api-mte.itespp.org</a> with OpenSSL (<code>openssl s_client -connect api-mte.itespp.org:443 -brief</code>), it complains that the DH key is too small. But when I analyze its certificate, it says the RSA key is 2048 which I understand is a standard size for a secure key. Also, when I analyze the site with SSL Labs (<a href=""https://www.ssllabs.com/ssltest/index.html"" rel=""noreferrer"">https://www.ssllabs.com/ssltest/index.html</a>), it says the server supports weak DH key exchange paramters which, again, I don't understand given the adequate size of the RSA key. Other sites I analyze also have 2048 bit key sizes but give no warnings. Why is this? I ask out of curiosity about how the TLS handshake and specifically how DH works. Thanks!</p>
"
security,rsa,192973,nan,1,"2018/09/03, 15:53:20",True,"2019/03/18, 19:02:50","2018/09/03, 16:04:07",185813,161,6,2014,when should i use HMAC-based JWT?,"<p>I read a number of blog posts and found that it is tough to keep the secret-key a secret and if using a symmetric algorithm for JWT creation, the generator has the power to create as well as validate the JWT. This seems a place where it may be misused.</p>

<p>This brings in picture RSA-based (asymmetric algorithm for JWT creation). These JWT seem to be a better choice if we want single authority for JWT creation.</p>

<p><strong>When should one use HMAC-based JWT?</strong></p>

<p>It would be so nice if you could give an example scenario.</p>
"
security,rsa,178595,nan,1,"2018/01/28, 08:02:20",True,"2022/06/14, 06:30:32","2022/06/14, 06:30:32",169489,183,6,11579,Where is the public key of the Certificate authority stored?,"<p>I'm talking about SSL/TLS certificate authorities. I know that they store their private key in a very secure location. But what about their public key that our browsers use? Where does it get stored in the browser?<br />
The browser verifies that the certificate of the web server is signed by a CA using the public key of CA; So, how and Where does the browser store this public key of CA?</p>
<p>Is it possible to edit these public keys thus by having physical access to someone's web browser/computer can an attacker change those public keys to their own public keys and render the CA on that particular computer/web browser useless?</p>
"
security,rsa,167500,nan,2,"2017/08/14, 19:34:03",True,"2024/11/05, 14:06:45","2017/08/15, 10:53:40",21963,375,6,8520,What is the meaning of public key parameter in the X.509 certificate?,"<p>While I am checking the fields of X.509 I've noticed there is field called public key parameter and its value is 05, what is the use of this field? I have searched and did not find a clear answer for that.</p>
"
security,rsa,166733,nan,2,"2017/08/03, 18:04:30",True,"2017/08/03, 18:44:04",nan,155978,61,6,2143,Is SSH public key authentication sufficient for protecting a server if IP Whitelisting is disabled?,"<p>I'm currently working for a startup company who maintains a server on AWS. Currently, our server is set up so that in order to access it via SSH, you need to be on a white listed IP (set up in AWS) and have a valid RSA key to connect. </p>

<p>However, the current developer we are working with has a dynamic IP that changes from day to day, which makes maintaining the white list a time-consuming endeavor (different time zones, communication, etc.).</p>

<p>How much of a security risk is it in the short term to drop the white list while we work with this developer?</p>

<p>Note: The server currently doesn't contain any truly sensitive data (just some proprietary code), however in the near future it will.</p>
"
security,rsa,151221,151223,4,"2017/02/13, 15:19:22",True,"2017/12/13, 18:42:18","2017/02/13, 16:21:53",139251,63,6,1222,self-signed chain of certificates vs self-signed single certificate,"<p>Will I have a more secure / encrypted connection if I had a self-signed chain of certificates instead of using only one single self-signed certificate?</p>

<pre><code>[Root CA -&gt; Intermediate 1 -&gt; Intermediate 2 -&gt; my.api.com]
</code></pre>

<p>vs</p>

<pre><code>[Root CA -&gt; my.api.com]
</code></pre>

<p>Or does that have no impact on encryption?</p>
"
security,rsa,143420,143423,1,"2016/11/23, 16:08:40",True,"2016/11/23, 16:52:16","2017/03/17, 10:14:38",82215,163,6,3895,Where should I store a private key for a web application?,"<p><em>May be a duplicate of ""<a href=""https://security.stackexchange.com/questions/30843/how-to-store-a-private-rsa-key-for-an-application"">How to store a private RSA key for an application?</a>""</em></p>

<p>So I was asked to make a web interface in PHP that allows visitors to check the signature of a file using SHA 256 with RSA encryption and, in a restricted area, authorized users can create signature for given files. The application will be certainly running on shared web hosting services, on the internet (not in a local network). I know that there is no 100% reliable way to store private keys, but what are the principal options that I have to store that private key the safest way ?</p>

<p><em>Side note : I know that the idea of creating a web interface for such a task is not safe, and it would be way more secure to only publish the public key and let the end users check themselves the signature, but that's what my client absolutely wants, so ...</em></p>
"
security,rsa,135946,135959,1,"2016/09/05, 15:28:33",True,"2016/09/05, 18:25:44","2016/09/05, 18:06:26",116132,212,6,3736,When should I generate new public &amp; private keys using RSA?,"<p>I'm creating a huge, online mobile game. I have a few questions for you guys because my knowledge in cryptography and sending data across the network securely is kinda poor. </p>

<p>Some details:</p>

<ul>
<li>Each user has an account</li>
<li>To log in you have to provide your username and password (through the app, not the web browser)</li>
<li>The data is transferred from the client (mobile device) to the server somewhere.</li>
</ul>

<p>Simple! Ok so as I know, normal web authentication is secured by SSL which is just ""send plain, you're safe"".</p>

<p>On mobile I can't use SSL (even if Android provides some methods, I just can't cause I'm porting my game to iOS, using different game/networking engines etc).</p>

<p>I have to make the ""sending &amp; receiving"" process secure so a 3rd person won't catch user's credentials. </p>

<p>As I read, the best way to perform this is the <strong>RSA</strong> method which uses public and private keys to encrypt/decrypt packets. </p>

<p>From my knowledge it works like:</p>

<ul>
<li>there are two keys, private, public and a message: ""message"".</li>
<li>anyone can get a public key (because it's public)</li>
<li>only the server has the access to the private key</li>
<li>anyone can encrypt the ""message"" with the public key and it will always look the same (same msg encrypted with same public key)</li>
<li>the encrypted message can be decrypted in only one way - using a private key and it will look like the first message: ""message"".</li>
<li>public and private keys are not equal but they use different encrypt/decrypt algorithms so it works magically that at the end the message is the same</li>
</ul>

<p>Please, correct me if I'm wrong!</p>

<p><strong>And here are my questions:</strong></p>

<ul>
<li>Am I right in the above example, that packets sent this way (and with public key being really public) are secured (of course anything can be decrypted) but, you know, is it ""secure""?</li>
<li>Should each user have its own pair of keys?</li>
<li>When should I generate a new pair of keys? With each login? </li>
<li>When should I send a public key to the user? When he clicks 'register' or 'login' (with already filled textfields with the data)? Or when he opens the app?</li>
</ul>

<p>If there is someone that could explain these things a little bit I would be grateful! :)</p>

<p><strong>Two additional questions to @Luke Park</strong></p>

<p>Public key is public and you said that it shouldn't be sent over the network. Does it mean that with a public key user can decrypt the data somehow?</p>

<p>And the second:
You said that I should bundle the public key with the application. If the public key is also a dangerous tool in a hacker's hands, is it wise to store it in code? As I know there are ways to retrieve the data from the compiled program.</p>

<p>And one extra! 
If the key is bundled (probably hardcoded) - should it always stay the same or should I ever change the pair (generate new)? As I read somewhere, by having a public key 'public' it's possible to crack the data (it takes some time, but it's possible).</p>
"
security,rsa,129490,129525,1,"2016/07/07, 15:26:20",True,"2018/02/09, 13:00:30","2018/02/09, 13:00:30",116922,163,6,1541,Why are there leading 0x00 bytes in the subjectPublicKey field of a DER X.509 cert?,"<p>For a simple example, I'm using a 512-bit RSA cert to illustrate my question. The cert can be found in both DER and PEM form <a href=""http://fm4dd.com/openssl/certexamples.htm"" rel=""nofollow noreferrer"">here</a>. I've been going through the certificate using this <a href=""https://lapo.it/asn1js/#308202123082017B02020DFA300D06092A864886F70D010105050030819B310B3009060355040613024A50310E300C06035504081305546F6B796F3110300E060355040713074368756F2D6B753111300F060355040A13084672616E6B34444431183016060355040B130F5765624365727420537570706F7274311830160603550403130F4672616E6B344444205765622043413123302106092A864886F70D0109011614737570706F7274406672616E6B3464642E636F6D301E170D3132303832323035323635345A170D3137303832313035323635345A304A310B3009060355040613024A50310E300C06035504080C05546F6B796F3111300F060355040A0C084672616E6B3444443118301606035504030C0F7777772E6578616D706C652E636F6D305C300D06092A864886F70D0101010500034B0030480241009BFC6690798442BBAB13FD2B7BF8DE1512E5F193E3068A7BB8B1E19E26BB9501BFE730ED648502DD1569A834B006EC3F353C1E1B2B8FFA8F001BDF07C6AC53070203010001300D06092A864886F70D01010505000381810014B64CBB817933E671A4DA516FCB081D8D60ECBC18C7734759B1F22048BB61FAFC4DAD898DD121EBD5D8E5BAD6A636FD745083B60FC71DDF7DE52E817F45E09FE23E79EED73031C72072D9582E2AFE125A3445A119087C89475F4A95BE23214A5372DA2A052F2EC970F65BFAFDDFB431B2C14A9C062543A1E6B41E7F869B1640"" rel=""nofollow noreferrer"">ASN.1 decoder</a> (the provided link to the decoder already has the cert in question loaded).</p>

<p>For convenience, I've reproduced the hex bytes of the cert below:</p>

<pre><code> 1  00000000: 3082 0212 3082 017b 0202 0dfa 300d 0609  0...0..{....0...
 2  00000010: 2a86 4886 f70d 0101 0505 0030 819b 310b  *.H........0..1.
 3  00000020: 3009 0603 5504 0613 024a 5031 0e30 0c06  0...U....JP1.0..
 4  00000030: 0355 0408 1305 546f 6b79 6f31 1030 0e06  .U....Tokyo1.0..
 5  00000040: 0355 0407 1307 4368 756f 2d6b 7531 1130  .U....Chuo-ku1.0
 6  00000050: 0f06 0355 040a 1308 4672 616e 6b34 4444  ...U....Frank4DD
 7  00000060: 3118 3016 0603 5504 0b13 0f57 6562 4365  1.0...U....WebCe
 8  00000070: 7274 2053 7570 706f 7274 3118 3016 0603  rt Support1.0...
 9  00000080: 5504 0313 0f46 7261 6e6b 3444 4420 5765  U....Frank4DD We
10  00000090: 6220 4341 3123 3021 0609 2a86 4886 f70d  b CA1#0!..*.H...
11  000000a0: 0109 0116 1473 7570 706f 7274 4066 7261  .....support@fra
12  000000b0: 6e6b 3464 642e 636f 6d30 1e17 0d31 3230  nk4dd.com0...120
13  000000c0: 3832 3230 3532 3635 345a 170d 3137 3038  822052654Z..1708
14  000000d0: 3231 3035 3236 3534 5a30 4a31 0b30 0906  21052654Z0J1.0..
15  000000e0: 0355 0406 1302 4a50 310e 300c 0603 5504  .U....JP1.0...U.
16  000000f0: 080c 0554 6f6b 796f 3111 300f 0603 5504  ...Tokyo1.0...U.
17  00000100: 0a0c 0846 7261 6e6b 3444 4431 1830 1606  ...Frank4DD1.0..
18  00000110: 0355 0403 0c0f 7777 772e 6578 616d 706c  .U....www.exampl
19  00000120: 652e 636f 6d30 5c30 0d06 092a 8648 86f7  e.com0\0...*.H..

20  00000130: 0d01 0101 0500 034b 0030 4802 4100 9bfc  .......K.0H.A...

21  00000140: 6690 7984 42bb ab13 fd2b 7bf8 de15 12e5  f.y.B....+{.....
22  00000150: f193 e306 8a7b b8b1 e19e 26bb 9501 bfe7  .....{....&amp;.....
23  00000160: 30ed 6485 02dd 1569 a834 b006 ec3f 353c  0.d....i.4...?5&lt;
24  00000170: 1e1b 2b8f fa8f 001b df07 c6ac 5307 0203  ..+.........S...
25  00000180: 0100 0130 0d06 092a 8648 86f7 0d01 0105  ...0...*.H......
26  00000190: 0500 0381 8100 14b6 4cbb 8179 33e6 71a4  ........L..y3.q.
27  000001a0: da51 6fcb 081d 8d60 ecbc 18c7 7347 59b1  .Qo....`....sGY.
28  000001b0: f220 48bb 61fa fc4d ad89 8dd1 21eb d5d8  . H.a..M....!...
29  000001c0: e5ba d6a6 36fd 7450 83b6 0fc7 1ddf 7de5  ....6.tP......}.
30  000001d0: 2e81 7f45 e09f e23e 79ee d730 31c7 2072  ...E...&gt;y..01. r
31  000001e0: d958 2e2a fe12 5a34 45a1 1908 7c89 475f  .X.*..Z4E...|.G_
32  000001f0: 4a95 be23 214a 5372 da2a 052f 2ec9 70f6  J..#!JSr.*./..p.
33  00000200: 5bfa fddf b431 b2c1 4a9c 0625 43a1 e6b4  [....1..J..%C...
34  00000210: 1e7f 869b 1640                           .....@
</code></pre>

<p>Notice that in Line 20, we have, starting at the 7th byte, the sequence <code>03 4B 00 30 48 02 41 00...</code> which indicates </p>

<ul>
<li>a <a href=""https://www.obj-sys.com/asn1tutorial/node124.html"" rel=""nofollow noreferrer"">bitstring (<code>0x03</code>)</a> </li>
<li>of 75 (<code>0x4B</code>) bytes, </li>
<li>which starts with the byte <code>00</code>.</li>
</ul>

<p>If we ignore this first byte and look at the rest of this bitstring, we can parse the bytes according to the DER encoding rules as a sequence of 72 (<code>0x48</code>) bytes, which encode the modulus and exponent of the RSA public key as integers.  </p>

<p>We notice that the modulus itself begins with <code>02 41 00 ...</code>, indicating </p>

<ul>
<li>an <a href=""https://www.obj-sys.com/asn1tutorial/node124.html"" rel=""nofollow noreferrer"">integer (<code>0x02</code>)</a> </li>
<li>of 65 (<code>0x41</code>) bytes </li>
<li>and also starting with the byte <code>00</code>.</li>
</ul>

<p>My question is, why are these bytes here? For the modulus, which is interpreted as an integer, this null byte shouldn't be a problem. However, at the beginning of a sequence, it seems to indicate an EOC tag, which doesn't make sense, since the cert is DER encoded.</p>

<p>Thanks in advance for your help.</p>
"
security,rsa,122051,122055,1,"2016/05/01, 12:29:27",True,"2016/05/01, 14:54:36","2016/05/01, 14:54:36",77523,185,6,5218,What is the difference between a digital signature and whole message encryption?,"<p>I am newbie in information security I am trying to understand the difference between a digital signature and encryption of a message.</p>

<p>Lets consider simple example of email message. </p>

<p>I understand how each of methods works, but don't understand the real value of using one instead of another.</p>

<p>There are two parties anyway. For example Bob and Alice. Bob has generated a key pair (public + private). </p>

<ol>
<li><p><strong>Asymmetric encryption</strong> - message is encrypted by sender that has private key. Bob encrypts message with its private key, sends it to Alice, Alice as well as anyone else has access to Bob's public key, so Alice can decrypt and read message as well as encrypt an answer with Bob's public key and send it back.</p>

<p>a) Anyone can intercept communication and read Bob's message, but no one can encrypt new message and send it to Alice, because message can be only encrypted with private key.</p>

<p>b) Message integrity is obvious </p></li>
<li><p><strong>Digital Signature</strong> Bobs calculates hash of plain text message, encrypts this hash with its private key and sends plain text message with a chunk of data called digital signature to Alice. Alice receives message, decrypts signature with Bob's public key, verifies if received message produces the same hash as was stored inside signature. </p>

<p>a) Anyone can modify message, but hash calculated by Alice won't be the same. Anyone can intercept and send its own message, but Alice is waiting for message from Bob and will try to decrypt signature with Bobs public key.
b) Message integrity also obvious.</p></li>
</ol>

<p>I don't understand a big difference between these two methods, I mean what is the value of each. In both methods we are using <code>asymmetric encryption</code>. Each method provides message integrity. </p>

<p>Please explain what is the main difference between these ways of encrypting data?</p>
"
